noHT, soc-LiveJournal1, 8, 1.770336, 2.90, 140.40, 0, 16, 80
noHT, soc-LiveJournal1, 8, 1.754988, 2.90, 141.45, 0, 16, 80
noHT, soc-LiveJournal1, 8, 1.548479, 2.93, 162.05, 0, 64, 80
noHT, soc-LiveJournal1, 8, 1.545357, 2.92, 162.00, 0, 64, 80
noHT, soc-LiveJournal1, 8, 1.560803, 2.92, 160.38, 0, 64, 80
noHT, soc-LiveJournal1, 8, 1.642026, 2.97, 155.05, 0, 256, 80
noHT, soc-LiveJournal1, 8, 1.584095, 2.95, 159.67, 0, 256, 80
noHT, soc-LiveJournal1, 8, 1.585033, 2.95, 159.74, 0, 256, 80
noHT, soc-LiveJournal1, 8, 1.743021, 3.01, 147.86, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.785654, 3.02, 144.78, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.750927, 3.00, 146.97, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.781896, 3.01, 144.58, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.810773, 3.01, 142.44, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.850685, 3.01, 139.55, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.624650, 3.02, 159.33, 4, 1024, 80
noHT, soc-LiveJournal1, 8, 1.601814, 3.01, 161.30, 4, 1024, 80
noHT, soc-LiveJournal1, 8, 1.599457, 3.01, 161.10, 4, 1024, 80
noHT, soc-LiveJournal1, 8, 1.479512, 3.03, 175.23, 16, 1024, 80
noHT, soc-LiveJournal1, 8, 1.578839, 3.02, 164.19, 16, 1024, 80
noHT, soc-LiveJournal1, 8, 1.503817, 3.02, 172.16, 16, 1024, 80
noHT, soc-LiveJournal1, 8, 1.477360, 3.04, 176.19, 64, 1024, 80
noHT, soc-LiveJournal1, 8, 1.487439, 3.05, 175.66, 64, 1024, 80
noHT, soc-LiveJournal1, 8, 1.490417, 3.04, 175.06, 64, 1024, 80
noHT, soc-LiveJournal1, 8, 1.399158, 3.04, 186.39, 256, 1024, 80
noHT, soc-LiveJournal1, 8, 1.398789, 3.04, 186.47, 256, 1024, 80
noHT, soc-LiveJournal1, 8, 1.440734, 3.05, 181.22, 256, 1024, 80
noHT, soc-LiveJournal1, 8, 1.834630, 2.85, 133.01, 0, 1024, 8
noHT, soc-LiveJournal1, 8, 1.831636, 2.87, 134.30, 0, 1024, 8
noHT, soc-LiveJournal1, 8, 1.773606, 2.85, 137.69, 0, 1024, 8
noHT, soc-LiveJournal1, 8, 1.658931, 2.97, 153.30, 0, 1024, 40
noHT, soc-LiveJournal1, 8, 1.703391, 2.97, 149.22, 0, 1024, 40
noHT, soc-LiveJournal1, 8, 1.700981, 2.95, 148.63, 0, 1024, 40
noHT, soc-LiveJournal1, 8, 1.761354, 3.01, 146.42, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.685843, 3.00, 152.76, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.807298, 3.01, 142.88, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 2.054290, 3.08, 128.59, 0, 1024, 160
noHT, soc-LiveJournal1, 8, 1.976820, 3.07, 133.01, 0, 1024, 160
noHT, soc-LiveJournal1, 8, 1.966380, 3.08, 134.03, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 4.659861, 2.95, 54.35, 0, 1, 160
