algorithm, graph, num_threads, time (s), work, speed, vgc_threshold, batch_size, batches_per_subiter
noHT, web-Stanford, 16, 0.161677, 1.72, 42.42, 256, 1, 160
noHT, web-Stanford, 16, 0.158898, 1.72, 43.23, 256, 1, 320
noHT, web-Stanford, 16, 0.171196, 1.73, 40.34, 256, 1, 320
noHT, web-Stanford, 16, 0.171334, 1.73, 40.27, 256, 1, 320
noHT, web-Stanford, 16, 0.199326, 1.69, 33.81, 0, 16, 16
noHT, web-Stanford, 16, 0.194303, 1.70, 34.97, 0, 16, 16
noHT, web-Stanford, 16, 0.197700, 1.71, 34.40, 0, 16, 16
noHT, web-Stanford, 16, 0.163842, 1.72, 41.73, 0, 16, 80
noHT, web-Stanford, 16, 0.166922, 1.78, 42.40, 0, 16, 80
noHT, web-Stanford, 16, 0.166307, 1.73, 41.55, 0, 16, 80
noHT, web-Stanford, 16, 0.164981, 1.76, 42.57, 0, 16, 160
noHT, web-Stanford, 16, 0.159137, 1.72, 43.07, 0, 16, 160
noHT, web-Stanford, 16, 0.157020, 1.72, 43.73, 0, 16, 160
noHT, web-Stanford, 16, 0.159786, 1.77, 44.25, 0, 16, 320
noHT, web-Stanford, 16, 0.199568, 1.77, 35.34, 0, 16, 320
noHT, web-Stanford, 16, 0.162229, 1.75, 43.07, 0, 16, 320
noHT, web-Stanford, 16, 0.166431, 1.71, 40.96, 4, 16, 16
noHT, web-Stanford, 16, 0.160198, 1.70, 42.32, 4, 16, 16
noHT, web-Stanford, 16, 0.155045, 1.72, 44.29, 4, 16, 16
noHT, web-Stanford, 16, 0.142822, 1.73, 48.34, 4, 16, 80
noHT, web-Stanford, 16, 0.141931, 1.73, 48.55, 4, 16, 80
noHT, web-Stanford, 16, 0.139749, 1.72, 49.02, 4, 16, 80
noHT, web-Stanford, 16, 0.133546, 1.78, 53.10, 4, 16, 160
noHT, web-Stanford, 16, 0.136861, 1.74, 50.58, 4, 16, 160
noHT, web-Stanford, 16, 0.137407, 1.76, 51.15, 4, 16, 160
noHT, web-Stanford, 16, 0.132507, 1.77, 53.09, 4, 16, 320
noHT, web-Stanford, 16, 0.133263, 1.79, 53.46, 4, 16, 320
noHT, web-Stanford, 16, 0.128752, 1.76, 54.54, 4, 16, 320
noHT, web-Stanford, 16, 0.159818, 1.70, 42.34, 16, 16, 16
noHT, web-Stanford, 16, 0.200637, 1.73, 34.32, 16, 16, 16
noHT, web-Stanford, 16, 0.159506, 1.70, 42.53, 16, 16, 16
noHT, web-Stanford, 16, 0.137125, 1.72, 50.11, 16, 16, 80
noHT, web-Stanford, 16, 0.120266, 1.75, 57.91, 16, 16, 80
noHT, web-Stanford, 16, 0.119524, 1.75, 58.21, 16, 16, 80
noHT, web-Stanford, 16, 0.116273, 1.77, 60.53, 16, 16, 160
noHT, web-Stanford, 16, 0.119441, 1.75, 58.34, 16, 16, 160
noHT, web-Stanford, 16, 0.122070, 1.75, 57.13, 16, 16, 160
noHT, web-Stanford, 16, 0.120856, 1.80, 59.25, 16, 16, 320
noHT, web-Stanford, 16, 0.115336, 1.78, 61.62, 16, 16, 320
noHT, web-Stanford, 16, 0.134919, 1.77, 52.35, 16, 16, 320
noHT, web-Stanford, 16, 0.144926, 1.71, 46.92, 64, 16, 16
noHT, web-Stanford, 16, 0.140407, 1.73, 49.07, 64, 16, 16
noHT, web-Stanford, 16, 0.143626, 1.73, 47.88, 64, 16, 16
noHT, web-Stanford, 16, 0.108876, 1.73, 63.29, 64, 16, 80
noHT, web-Stanford, 16, 0.116633, 1.74, 59.43, 64, 16, 80
noHT, web-Stanford, 16, 0.109104, 1.73, 63.03, 64, 16, 80
noHT, web-Stanford, 16, 0.112417, 1.74, 61.78, 64, 16, 160
noHT, web-Stanford, 16, 0.103409, 1.78, 68.71, 64, 16, 160
noHT, web-Stanford, 16, 0.103290, 1.73, 66.90, 64, 16, 160
noHT, web-Stanford, 16, 0.097589, 1.76, 72.03, 64, 16, 320
noHT, web-Stanford, 16, 0.100449, 1.77, 70.08, 64, 16, 320
noHT, web-Stanford, 16, 0.100042, 1.75, 69.71, 64, 16, 320
noHT, web-Stanford, 16, 0.140099, 1.71, 48.74, 256, 16, 16
noHT, web-Stanford, 16, 0.147344, 1.72, 46.50, 256, 16, 16
noHT, web-Stanford, 16, 0.144603, 1.70, 46.78, 256, 16, 16
noHT, web-Stanford, 16, 0.096197, 1.73, 71.63, 256, 16, 80
noHT, web-Stanford, 16, 0.097056, 1.74, 71.25, 256, 16, 80
noHT, web-Stanford, 16, 0.100826, 1.73, 68.29, 256, 16, 80
noHT, web-Stanford, 16, 0.092715, 1.74, 74.66, 256, 16, 160
noHT, web-Stanford, 16, 0.090769, 1.73, 76.02, 256, 16, 160
noHT, web-Stanford, 16, 0.095877, 1.77, 73.69, 256, 16, 160
noHT, web-Stanford, 16, 0.107851, 1.78, 65.75, 256, 16, 320
noHT, web-Stanford, 16, 0.107437, 1.78, 65.91, 256, 16, 320
noHT, web-Stanford, 16, 0.099582, 1.73, 69.36, 256, 16, 320
noHT, web-Stanford, 16, 0.176440, 1.74, 39.22, 0, 64, 16
noHT, web-Stanford, 16, 0.180084, 1.70, 37.70, 0, 64, 16
noHT, web-Stanford, 16, 0.177083, 1.73, 38.91, 0, 64, 16
noHT, web-Stanford, 16, 0.153063, 1.72, 44.85, 0, 64, 80
noHT, web-Stanford, 16, 0.155498, 1.78, 45.60, 0, 64, 80
noHT, web-Stanford, 16, 0.158409, 1.75, 44.07, 0, 64, 80
noHT, web-Stanford, 16, 0.164649, 1.79, 43.24, 0, 64, 160
noHT, web-Stanford, 16, 0.152709, 1.80, 46.86, 0, 64, 160
noHT, web-Stanford, 16, 0.152677, 1.79, 46.75, 0, 64, 160
noHT, web-Stanford, 16, 0.152032, 1.79, 47.03, 0, 64, 320
noHT, web-Stanford, 16, 0.149926, 1.79, 47.51, 0, 64, 320
noHT, web-Stanford, 16, 0.156732, 1.77, 44.95, 0, 64, 320
noHT, web-Stanford, 16, 0.153527, 1.72, 44.60, 4, 64, 16
noHT, web-Stanford, 16, 0.169058, 1.73, 40.69, 4, 64, 16
noHT, web-Stanford, 16, 0.167516, 1.71, 40.65, 4, 64, 16
noHT, web-Stanford, 16, 0.132860, 1.76, 52.90, 4, 64, 80
noHT, web-Stanford, 16, 0.128958, 1.74, 53.64, 4, 64, 80
noHT, web-Stanford, 16, 0.130769, 1.75, 53.21, 4, 64, 80
noHT, web-Stanford, 16, 0.118284, 1.80, 60.60, 4, 64, 160
noHT, web-Stanford, 16, 0.123186, 1.78, 57.66, 4, 64, 160
noHT, web-Stanford, 16, 0.126002, 1.76, 55.63, 4, 64, 160
noHT, web-Stanford, 16, 0.128934, 1.77, 54.73, 4, 64, 320
noHT, web-Stanford, 16, 0.125770, 1.79, 56.73, 4, 64, 320
noHT, web-Stanford, 16, 0.131185, 1.80, 54.65, 4, 64, 320
noHT, web-Stanford, 16, 0.190238, 1.71, 35.83, 16, 64, 16
noHT, web-Stanford, 16, 0.159715, 1.71, 42.61, 16, 64, 16
noHT, web-Stanford, 16, 0.134753, 1.71, 50.59, 16, 64, 16
noHT, web-Stanford, 16, 0.107681, 1.75, 64.84, 16, 64, 80
noHT, web-Stanford, 16, 0.116961, 1.78, 60.51, 16, 64, 80
noHT, web-Stanford, 16, 0.114518, 1.76, 61.22, 16, 64, 80
noHT, web-Stanford, 16, 0.115983, 1.79, 61.45, 16, 64, 160
noHT, web-Stanford, 16, 0.120321, 1.79, 59.18, 16, 64, 160
noHT, web-Stanford, 16, 0.146142, 1.77, 48.35, 16, 64, 160
noHT, web-Stanford, 16, 0.107996, 1.78, 65.75, 16, 64, 320
noHT, web-Stanford, 16, 0.121329, 1.81, 59.39, 16, 64, 320
noHT, web-Stanford, 16, 0.106263, 1.78, 66.81, 16, 64, 320
noHT, web-Stanford, 16, 0.117191, 1.73, 58.99, 64, 64, 16
noHT, web-Stanford, 16, 0.118232, 1.74, 58.69, 64, 64, 16
noHT, web-Stanford, 16, 0.116077, 1.72, 58.93, 64, 64, 16
noHT, web-Stanford, 16, 0.090594, 1.75, 77.16, 64, 64, 80
noHT, web-Stanford, 16, 0.103508, 1.76, 67.72, 64, 64, 80
noHT, web-Stanford, 16, 0.106822, 1.77, 66.09, 64, 64, 80
noHT, web-Stanford, 16, 0.097952, 1.76, 71.51, 64, 64, 160
noHT, web-Stanford, 16, 0.103947, 1.78, 68.18, 64, 64, 160
noHT, web-Stanford, 16, 0.098826, 1.78, 71.75, 64, 64, 160
noHT, web-Stanford, 16, 0.095495, 1.80, 74.96, 64, 64, 320
noHT, web-Stanford, 16, 0.096020, 1.78, 73.95, 64, 64, 320
noHT, web-Stanford, 16, 0.094823, 1.79, 75.29, 64, 64, 320
noHT, web-Stanford, 16, 0.112152, 1.74, 61.82, 256, 64, 16
noHT, web-Stanford, 16, 0.112572, 1.71, 60.49, 256, 64, 16
noHT, web-Stanford, 16, 0.110797, 1.74, 62.44, 256, 64, 16
noHT, web-Stanford, 16, 0.077625, 1.74, 89.33, 256, 64, 80
noHT, web-Stanford, 16, 0.076998, 1.72, 89.25, 256, 64, 80
noHT, web-Stanford, 16, 0.079571, 1.73, 86.65, 256, 64, 80
noHT, web-Stanford, 16, 0.092867, 1.78, 76.28, 256, 64, 160
noHT, web-Stanford, 16, 0.091773, 1.73, 75.26, 256, 64, 160
noHT, web-Stanford, 16, 0.092032, 1.77, 76.76, 256, 64, 160
noHT, web-Stanford, 16, 0.090903, 1.79, 78.61, 256, 64, 320
noHT, web-Stanford, 16, 0.088480, 1.78, 80.34, 256, 64, 320
noHT, web-Stanford, 16, 0.089682, 1.79, 79.76, 256, 64, 320
noHT, web-Stanford, 16, 0.176916, 1.71, 38.62, 0, 256, 16
noHT, web-Stanford, 16, 0.174611, 1.72, 39.26, 0, 256, 16
noHT, web-Stanford, 16, 0.174066, 1.72, 39.41, 0, 256, 16
noHT, web-Stanford, 16, 0.154002, 1.76, 45.50, 0, 256, 80
noHT, web-Stanford, 16, 0.155806, 1.78, 45.52, 0, 256, 80
noHT, web-Stanford, 16, 0.148869, 1.77, 47.39, 0, 256, 80
noHT, web-Stanford, 16, 0.149975, 1.79, 47.67, 0, 256, 160
noHT, web-Stanford, 16, 0.148842, 1.73, 46.39, 0, 256, 160
noHT, web-Stanford, 16, 0.153591, 1.79, 46.43, 0, 256, 160
noHT, web-Stanford, 16, 0.150967, 1.77, 46.82, 0, 256, 320
noHT, web-Stanford, 16, 0.152232, 1.79, 46.77, 0, 256, 320
noHT, web-Stanford, 16, 0.187734, 1.79, 38.02, 0, 256, 320
noHT, web-Stanford, 16, 0.163529, 1.75, 42.69, 4, 256, 16
noHT, web-Stanford, 16, 0.169729, 1.73, 40.57, 4, 256, 16
noHT, web-Stanford, 16, 0.164333, 1.72, 41.68, 4, 256, 16
noHT, web-Stanford, 16, 0.122871, 1.77, 57.34, 4, 256, 80
noHT, web-Stanford, 16, 0.130604, 1.79, 54.73, 4, 256, 80
noHT, web-Stanford, 16, 0.134251, 1.77, 52.56, 4, 256, 80
noHT, web-Stanford, 16, 0.123033, 1.80, 58.38, 4, 256, 160
noHT, web-Stanford, 16, 0.139282, 1.80, 51.46, 4, 256, 160
noHT, web-Stanford, 16, 0.122949, 1.77, 57.32, 4, 256, 160
noHT, web-Stanford, 16, 0.122166, 1.78, 57.94, 4, 256, 320
noHT, web-Stanford, 16, 0.151338, 1.78, 46.97, 4, 256, 320
noHT, web-Stanford, 16, 0.125610, 1.79, 56.88, 4, 256, 320
noHT, web-Stanford, 16, 0.150625, 1.71, 45.34, 16, 256, 16
noHT, web-Stanford, 16, 0.178202, 1.73, 38.66, 16, 256, 16
noHT, web-Stanford, 16, 0.183180, 1.74, 37.87, 16, 256, 16
noHT, web-Stanford, 16, 0.107221, 1.74, 64.54, 16, 256, 80
noHT, web-Stanford, 16, 0.109224, 1.76, 64.04, 16, 256, 80
noHT, web-Stanford, 16, 0.108419, 1.77, 65.14, 16, 256, 80
noHT, web-Stanford, 16, 0.107321, 1.78, 66.17, 16, 256, 160
noHT, web-Stanford, 16, 0.107379, 1.78, 66.01, 16, 256, 160
noHT, web-Stanford, 16, 0.111036, 1.80, 64.55, 16, 256, 160
noHT, web-Stanford, 16, 0.109646, 1.79, 65.01, 16, 256, 320
noHT, web-Stanford, 16, 0.121263, 1.80, 59.00, 16, 256, 320
noHT, web-Stanford, 16, 0.101091, 1.75, 69.10, 16, 256, 320
noHT, web-Stanford, 16, 0.116261, 1.74, 59.56, 64, 256, 16
noHT, web-Stanford, 16, 0.112804, 1.71, 60.34, 64, 256, 16
noHT, web-Stanford, 16, 0.111237, 1.74, 62.41, 64, 256, 16
noHT, web-Stanford, 16, 0.092747, 1.78, 76.38, 64, 256, 80
noHT, web-Stanford, 16, 0.099624, 1.78, 71.32, 64, 256, 80
noHT, web-Stanford, 16, 0.095791, 1.78, 73.90, 64, 256, 80
noHT, web-Stanford, 16, 0.091609, 1.75, 76.20, 64, 256, 160
noHT, web-Stanford, 16, 0.092578, 1.76, 75.80, 64, 256, 160
noHT, web-Stanford, 16, 0.090477, 1.78, 78.19, 64, 256, 160
noHT, web-Stanford, 16, 0.090145, 1.77, 78.30, 64, 256, 320
noHT, web-Stanford, 16, 0.089268, 1.77, 78.92, 64, 256, 320
noHT, web-Stanford, 16, 0.090476, 1.77, 77.89, 64, 256, 320
noHT, web-Stanford, 16, 0.115389, 1.75, 60.37, 256, 256, 16
noHT, web-Stanford, 16, 0.114123, 1.71, 59.74, 256, 256, 16
noHT, web-Stanford, 16, 0.110761, 1.73, 62.29, 256, 256, 16
noHT, web-Stanford, 16, 0.089774, 1.75, 77.72, 256, 256, 80
noHT, web-Stanford, 16, 0.095704, 1.76, 73.19, 256, 256, 80
noHT, web-Stanford, 16, 0.089843, 1.78, 79.16, 256, 256, 80
noHT, web-Stanford, 16, 0.089526, 1.80, 80.10, 256, 256, 160
noHT, web-Stanford, 16, 0.091318, 1.78, 77.71, 256, 256, 160
noHT, web-Stanford, 16, 0.092388, 1.80, 77.61, 256, 256, 160
noHT, web-Stanford, 16, 0.085671, 1.79, 83.37, 256, 256, 320
noHT, web-Stanford, 16, 0.092605, 1.78, 76.56, 256, 256, 320
noHT, web-Stanford, 16, 0.090659, 1.79, 78.59, 256, 256, 320
noHT, web-Stanford, 16, 0.178704, 1.71, 38.14, 0, 1024, 16
noHT, web-Stanford, 16, 0.174993, 1.72, 39.12, 0, 1024, 16
noHT, web-Stanford, 16, 0.192691, 1.73, 35.74, 0, 1024, 16
noHT, web-Stanford, 16, 0.159554, 1.76, 44.02, 0, 1024, 80
noHT, web-Stanford, 16, 0.147645, 1.80, 48.58, 0, 1024, 80
noHT, web-Stanford, 16, 0.146796, 1.77, 48.04, 0, 1024, 80
noHT, web-Stanford, 16, 0.150369, 1.76, 46.68, 0, 1024, 160
noHT, web-Stanford, 16, 0.147942, 1.77, 47.77, 0, 1024, 160
noHT, web-Stanford, 16, 0.154246, 1.77, 45.62, 0, 1024, 160
noHT, web-Stanford, 16, 0.147579, 1.76, 47.44, 0, 1024, 320
noHT, web-Stanford, 16, 0.149935, 1.77, 46.96, 0, 1024, 320
noHT, web-Stanford, 16, 0.155466, 1.80, 46.17, 0, 1024, 320
noHT, web-Stanford, 16, 0.172539, 1.70, 39.36, 4, 1024, 16
noHT, web-Stanford, 16, 0.181697, 1.70, 37.38, 4, 1024, 16
noHT, web-Stanford, 16, 0.158203, 1.73, 43.54, 4, 1024, 16
noHT, web-Stanford, 16, 0.127817, 1.77, 55.30, 4, 1024, 80
noHT, web-Stanford, 16, 0.123629, 1.77, 57.12, 4, 1024, 80
noHT, web-Stanford, 16, 0.122447, 1.76, 57.32, 4, 1024, 80
noHT, web-Stanford, 16, 0.122014, 1.79, 58.52, 4, 1024, 160
noHT, web-Stanford, 16, 0.127347, 1.77, 55.44, 4, 1024, 160
noHT, web-Stanford, 16, 0.119912, 1.79, 59.44, 4, 1024, 160
noHT, web-Stanford, 16, 0.131142, 1.76, 53.51, 4, 1024, 320
noHT, web-Stanford, 16, 0.153331, 1.77, 46.06, 4, 1024, 320
noHT, web-Stanford, 16, 0.165823, 1.81, 43.44, 4, 1024, 320
noHT, web-Stanford, 16, 0.151260, 1.72, 45.30, 16, 1024, 16
noHT, web-Stanford, 16, 0.171763, 1.71, 39.66, 16, 1024, 16
noHT, web-Stanford, 16, 0.122866, 1.70, 55.20, 16, 1024, 16
noHT, web-Stanford, 16, 0.150436, 1.75, 46.39, 16, 1024, 80
noHT, web-Stanford, 16, 0.108102, 1.79, 65.83, 16, 1024, 80
noHT, web-Stanford, 16, 0.111602, 1.79, 64.08, 16, 1024, 80
noHT, web-Stanford, 16, 0.103125, 1.78, 68.89, 16, 1024, 160
noHT, web-Stanford, 16, 0.107389, 1.79, 66.41, 16, 1024, 160
noHT, web-Stanford, 16, 0.125464, 1.77, 56.25, 16, 1024, 160
noHT, web-Stanford, 16, 0.106573, 1.77, 66.08, 16, 1024, 320
noHT, web-Stanford, 16, 0.108729, 1.79, 65.56, 16, 1024, 320
noHT, web-Stanford, 16, 0.115256, 1.78, 61.53, 16, 1024, 320
noHT, web-Stanford, 16, 0.109905, 1.71, 61.99, 64, 1024, 16
noHT, web-Stanford, 16, 0.111576, 1.72, 61.32, 64, 1024, 16
noHT, web-Stanford, 16, 0.108868, 1.74, 63.56, 64, 1024, 16
noHT, web-Stanford, 16, 0.090365, 1.76, 77.48, 64, 1024, 80
noHT, web-Stanford, 16, 0.090008, 1.77, 78.19, 64, 1024, 80
noHT, web-Stanford, 16, 0.091388, 1.74, 75.96, 64, 1024, 80
noHT, web-Stanford, 16, 0.092609, 1.77, 76.03, 64, 1024, 160
noHT, web-Stanford, 16, 0.089083, 1.79, 79.97, 64, 1024, 160
noHT, web-Stanford, 16, 0.088737, 1.81, 81.07, 64, 1024, 160
noHT, web-Stanford, 16, 0.089874, 1.76, 78.03, 64, 1024, 320
noHT, web-Stanford, 16, 0.092441, 1.80, 77.78, 64, 1024, 320
noHT, web-Stanford, 16, 0.090014, 1.77, 78.43, 64, 1024, 320
noHT, web-Stanford, 16, 0.108404, 1.72, 63.31, 256, 1024, 16
noHT, web-Stanford, 16, 0.107789, 1.74, 64.40, 256, 1024, 16
noHT, web-Stanford, 16, 0.103779, 1.74, 66.63, 256, 1024, 16
noHT, web-Stanford, 16, 0.092314, 1.77, 76.56, 256, 1024, 80
noHT, web-Stanford, 16, 0.094263, 1.75, 73.81, 256, 1024, 80
noHT, web-Stanford, 16, 0.087538, 1.76, 80.15, 256, 1024, 80
noHT, web-Stanford, 16, 0.085354, 1.76, 81.98, 256, 1024, 160
noHT, web-Stanford, 16, 0.086259, 1.77, 81.55, 256, 1024, 160
noHT, web-Stanford, 16, 0.086278, 1.78, 82.43, 256, 1024, 160
noHT, web-Stanford, 16, 0.087105, 1.77, 80.97, 256, 1024, 320
noHT, web-Stanford, 16, 0.087471, 1.80, 81.99, 256, 1024, 320
noHT, web-Stanford, 16, 0.086947, 1.75, 80.34, 256, 1024, 320
noHT, web-Stanford, 32, 0.368697, 1.70, 18.36, 0, 1, 32
noHT, web-Stanford, 32, 0.366896, 1.71, 18.56, 0, 1, 32
noHT, web-Stanford, 32, 0.362242, 1.71, 18.79, 0, 1, 32
noHT, web-Stanford, 32, 0.332365, 1.73, 20.74, 0, 1, 160
noHT, web-Stanford, 32, 0.319210, 1.73, 21.55, 0, 1, 160
noHT, web-Stanford, 32, 0.320680, 1.77, 21.99, 0, 1, 160
noHT, web-Stanford, 32, 0.355649, 1.77, 19.86, 0, 1, 320
noHT, web-Stanford, 32, 0.309325, 1.74, 22.37, 0, 1, 320
noHT, web-Stanford, 32, 0.308305, 1.75, 22.58, 0, 1, 320
noHT, web-Stanford, 32, 0.318619, 1.77, 22.19, 0, 1, 640
noHT, web-Stanford, 32, 0.351149, 1.77, 20.06, 0, 1, 640
noHT, web-Stanford, 32, 0.300753, 1.79, 23.68, 0, 1, 640
noHT, web-Stanford, 32, 0.317887, 1.71, 21.48, 4, 1, 32
noHT, web-Stanford, 32, 0.340810, 1.72, 20.11, 4, 1, 32
noHT, web-Stanford, 32, 0.343425, 1.73, 20.08, 4, 1, 32
noHT, web-Stanford, 32, 0.236541, 1.71, 28.83, 4, 1, 160
noHT, web-Stanford, 32, 0.272390, 1.74, 25.50, 4, 1, 160
noHT, web-Stanford, 32, 0.236528, 1.73, 29.16, 4, 1, 160
noHT, web-Stanford, 32, 0.256915, 1.76, 27.28, 4, 1, 320
noHT, web-Stanford, 32, 0.296348, 1.76, 23.69, 4, 1, 320
noHT, web-Stanford, 32, 0.240794, 1.78, 29.41, 4, 1, 320
noHT, web-Stanford, 32, 0.295120, 1.75, 23.65, 4, 1, 640
noHT, web-Stanford, 32, 0.263666, 1.77, 26.73, 4, 1, 640
noHT, web-Stanford, 32, 0.256247, 1.77, 27.53, 4, 1, 640
noHT, web-Stanford, 32, 0.322717, 1.74, 21.46, 16, 1, 32
noHT, web-Stanford, 32, 0.317369, 1.69, 21.24, 16, 1, 32
noHT, web-Stanford, 32, 0.303207, 1.71, 22.45, 16, 1, 32
noHT, web-Stanford, 32, 0.224418, 1.73, 30.65, 16, 1, 160
noHT, web-Stanford, 32, 0.231869, 1.74, 29.87, 16, 1, 160
noHT, web-Stanford, 32, 0.258214, 1.74, 26.79, 16, 1, 160
noHT, web-Stanford, 32, 0.278496, 1.75, 25.08, 16, 1, 320
noHT, web-Stanford, 32, 0.237714, 1.72, 28.83, 16, 1, 320
noHT, web-Stanford, 32, 0.204725, 1.77, 34.53, 16, 1, 320
noHT, web-Stanford, 32, 0.205824, 1.76, 34.06, 16, 1, 640
noHT, web-Stanford, 32, 0.221743, 1.72, 30.99, 16, 1, 640
noHT, web-Stanford, 32, 0.212294, 1.74, 32.62, 16, 1, 640
noHT, web-Stanford, 32, 0.269688, 1.70, 25.18, 64, 1, 32
noHT, web-Stanford, 32, 0.302246, 1.72, 22.66, 64, 1, 32
noHT, web-Stanford, 32, 0.279943, 1.72, 24.50, 64, 1, 32
noHT, web-Stanford, 32, 0.168310, 1.75, 41.54, 64, 1, 160
noHT, web-Stanford, 32, 0.187743, 1.74, 36.88, 64, 1, 160
noHT, web-Stanford, 32, 0.188923, 1.75, 36.84, 64, 1, 160
noHT, web-Stanford, 32, 0.191391, 1.73, 36.09, 64, 1, 320
noHT, web-Stanford, 32, 0.192528, 1.73, 35.86, 64, 1, 320
noHT, web-Stanford, 32, 0.265041, 1.77, 26.69, 64, 1, 320
noHT, web-Stanford, 32, 0.198798, 1.74, 34.88, 64, 1, 640
noHT, web-Stanford, 32, 0.220642, 1.74, 31.48, 64, 1, 640
noHT, web-Stanford, 32, 0.209647, 1.78, 33.93, 64, 1, 640
noHT, web-Stanford, 32, 0.300432, 1.72, 22.83, 256, 1, 32
noHT, web-Stanford, 32, 0.286601, 1.71, 23.82, 256, 1, 32
noHT, web-Stanford, 32, 0.329764, 1.70, 20.58, 256, 1, 32
noHT, web-Stanford, 32, 0.208791, 1.75, 33.40, 256, 1, 160
noHT, web-Stanford, 32, 0.201673, 1.77, 34.98, 256, 1, 160
noHT, web-Stanford, 32, 0.174665, 1.77, 40.46, 256, 1, 160
noHT, web-Stanford, 32, 0.151097, 1.73, 45.71, 256, 1, 320
noHT, web-Stanford, 32, 0.151259, 1.73, 45.66, 256, 1, 320
noHT, web-Stanford, 32, 0.160488, 1.74, 43.22, 256, 1, 320
noHT, web-Stanford, 32, 0.153383, 1.72, 44.72, 256, 1, 640
noHT, web-Stanford, 32, 0.142269, 1.75, 48.88, 256, 1, 640
noHT, web-Stanford, 32, 0.160589, 1.76, 43.80, 256, 1, 640
noHT, web-Stanford, 32, 0.271256, 1.71, 25.14, 0, 16, 32
noHT, web-Stanford, 32, 0.290214, 1.72, 23.58, 0, 16, 32
noHT, web-Stanford, 32, 0.274796, 1.71, 24.74, 0, 16, 32
noHT, web-Stanford, 32, 0.243084, 1.78, 29.26, 0, 16, 160
noHT, web-Stanford, 32, 0.240688, 1.76, 29.18, 0, 16, 160
noHT, web-Stanford, 32, 0.243653, 1.76, 28.83, 0, 16, 160
noHT, web-Stanford, 32, 0.239906, 1.79, 29.76, 0, 16, 320
noHT, web-Stanford, 32, 0.234880, 1.78, 30.19, 0, 16, 320
noHT, web-Stanford, 32, 0.237082, 1.78, 29.95, 0, 16, 320
noHT, web-Stanford, 32, 0.245022, 1.74, 28.36, 0, 16, 640
noHT, web-Stanford, 32, 0.237714, 1.79, 30.03, 0, 16, 640
noHT, web-Stanford, 32, 0.231955, 1.78, 30.51, 0, 16, 640
noHT, web-Stanford, 32, 0.210656, 1.76, 33.34, 4, 16, 32
noHT, web-Stanford, 32, 0.212045, 1.75, 32.87, 4, 16, 32
noHT, web-Stanford, 32, 0.211199, 1.73, 32.57, 4, 16, 32
noHT, web-Stanford, 32, 0.200920, 1.78, 35.25, 4, 16, 160
noHT, web-Stanford, 32, 0.188092, 1.77, 37.41, 4, 16, 160
noHT, web-Stanford, 32, 0.180982, 1.77, 38.99, 4, 16, 160
noHT, web-Stanford, 32, 0.207053, 1.77, 34.03, 4, 16, 320
noHT, web-Stanford, 32, 0.232637, 1.77, 30.32, 4, 16, 320
noHT, web-Stanford, 32, 0.183660, 1.77, 38.35, 4, 16, 320
noHT, web-Stanford, 32, 0.167702, 1.77, 41.99, 4, 16, 640
noHT, web-Stanford, 32, 0.178038, 1.78, 39.79, 4, 16, 640
noHT, web-Stanford, 32, 0.191706, 1.77, 36.69, 4, 16, 640
noHT, web-Stanford, 32, 0.181782, 1.74, 38.10, 16, 16, 32
noHT, web-Stanford, 32, 0.187891, 1.72, 36.52, 16, 16, 32
noHT, web-Stanford, 32, 0.179797, 1.73, 38.42, 16, 16, 32
noHT, web-Stanford, 32, 0.133136, 1.75, 52.38, 16, 16, 160
noHT, web-Stanford, 32, 0.149487, 1.80, 47.96, 16, 16, 160
noHT, web-Stanford, 32, 0.140072, 1.76, 50.21, 16, 16, 160
noHT, web-Stanford, 32, 0.153937, 1.76, 45.68, 16, 16, 320
noHT, web-Stanford, 32, 0.144119, 1.78, 49.16, 16, 16, 320
noHT, web-Stanford, 32, 0.125294, 1.79, 56.98, 16, 16, 320
noHT, web-Stanford, 32, 0.184767, 1.77, 38.16, 16, 16, 640
noHT, web-Stanford, 32, 0.157736, 1.78, 44.97, 16, 16, 640
noHT, web-Stanford, 32, 0.161189, 1.77, 43.77, 16, 16, 640
noHT, web-Stanford, 32, 0.153981, 1.73, 44.82, 64, 16, 32
noHT, web-Stanford, 32, 0.154437, 1.73, 44.70, 64, 16, 32
noHT, web-Stanford, 32, 0.150392, 1.73, 45.82, 64, 16, 32
noHT, web-Stanford, 32, 0.125691, 1.76, 55.78, 64, 16, 160
noHT, web-Stanford, 32, 0.128244, 1.73, 53.89, 64, 16, 160
noHT, web-Stanford, 32, 0.128475, 1.75, 54.16, 64, 16, 160
noHT, web-Stanford, 32, 0.114700, 1.78, 61.78, 64, 16, 320
noHT, web-Stanford, 32, 0.117722, 1.77, 59.77, 64, 16, 320
noHT, web-Stanford, 32, 0.123243, 1.79, 57.80, 64, 16, 320
noHT, web-Stanford, 32, 0.112833, 1.75, 61.75, 64, 16, 640
noHT, web-Stanford, 32, 0.114418, 1.76, 61.28, 64, 16, 640
noHT, web-Stanford, 32, 0.120059, 1.79, 59.36, 64, 16, 640
noHT, web-Stanford, 32, 0.145063, 1.76, 48.22, 256, 16, 32
noHT, web-Stanford, 32, 0.146381, 1.74, 47.25, 256, 16, 32
noHT, web-Stanford, 32, 0.144513, 1.75, 48.17, 256, 16, 32
noHT, web-Stanford, 32, 0.087632, 1.78, 80.96, 256, 16, 160
